region,code,name,zsc,area,length,lon,lat
Emilia Romagna,IT4080013,"Montetiffi, Alto Uso",,1387,0,12.2794,43.9406
Emilia Romagna,IT4080014,Rio Mattero e Rio Cuneo,,421,0,12.2039,44.0564
Emilia Romagna,IT4080015,"Castel di Colorio, Alto Tevere",,527,0,12.0667,43.7500
Emilia Romagna,IT4090001,Onferno,,273,0,12.5497,43.8739
Emilia Romagna,IT4090002,"Torriana, Montebello, Fiume Marecchia",,2472,0,12.3756,43.9786
Emilia Romagna,IT4090003,Rupi e Gessi della Valmarecchia,,2526,0,12.3019,43.8994
Emilia Romagna,IT4090004,"Monte S. Silvestro, Monte Ercole e Gessi di Sapigno, Maiano e Ugrigno",,2172,0,12.2506,43.8567
Emilia Romagna,IT4090005,Fiume Marecchia a Ponte Messa,,265,0,12.2300,43.8144
Emilia Romagna,IT4090006,"Versanti occidentali del Monte Carpegna, Torrente Messa, Poggio di Miratoio",,2139,0,12.2667,43.8000
Toscana,IT5110001,Valle del Torrente Gordana,sì,523,0,9.8169,44.3581
Toscana,IT5110002,Monte Orsaro,sì,1979,0,9.9700,44.3922
Toscana,IT5110003,Monte Matto - Monte Malpasso,sì,748,0,10.0528,44.3642
Toscana,IT5110004,Monte Acuto - Groppi di Camporaghera,sì,460,0,10.1906,44.3172
Toscana,IT5110005,Monte La Nuda - Monte Tondo,sì,523,0,10.2278,44.2822
Toscana,IT5110006,Monte Sagro,sì,1220,0,10.1625,44.1136
Toscana,IT5110007,Monte Castagnolo,sì,116,0,10.2053,44.0947
Toscana,IT5110008,Monte Borla - Rocca di Tenerano,sì,1081,0,10.1233,44.1308
Toscana,IT5120001,Monte Sillano - Passo Romecchio,sì,257,0,10.3497,44.2661
Toscana,IT5120002,Monte Castellino - Le Forbici,sì,662,0,10.4053,44.2394
Toscana,IT5120003,Parco dell'Orecchiella - Pania di Corfino - Lamarossa,sì,2008,0,10.3750,44.2128
Toscana,IT5120005,Monte Romecchio - Monte Rondinaio - Poggione,sì,715,0,10.5781,44.1239
Toscana,IT5120006,Monte Prato Fiorito - Monte Cornato - Valle dello Scesta,sì,1907,0,10.6503,44.0639
Toscana,IT5120007,Orrido di Botri,sì,244,0,10.6247,44.0897
Toscana,IT5120008,Valli glaciali di Orto di Donna e Solco d'Equi,sì,2832,0,10.2025,44.1392
Toscana,IT5120009,Monte Sumbra,sì,1865,0,10.2897,44.0794
Toscana,IT5120010,Valle del Serra - Monte Altissimo,sì,1850,0,10.2142,44.0369
Toscana,IT5120011,Valle del Giardino,sì,784,0,10.2633,44.0100
Toscana,IT5120012,Monte Croce - Monte Matanna,sì,1249,0,10.3425,43.9925
Toscana,IT5120013,Monte Tambura - Monte Sella,sì,2013,0,10.2261,44.0983
Toscana,IT5120014,Monte Corchia - Le Panie,sì,3964,0,10.3225,44.0406
Toscana,IT5120016,Macchia lucchese,sì,406,0,10.2575,43.8383
Toscana,IT5120017,Lago e Padule di Massacciuccoli,sì,1906,0,10.3214,43.8417
Toscana,IT5120018,Lago di Sibolla,sì,74,0,10.7011,43.8264
Toscana,IT5120019,Monte Pisano,sì,8233,0,10.5233,43.7692
Toscana,IT5120020,"Padule di Verciano, Prati alle Fontane e Padule delle Monache",sì,397,0,10.5314,43.8164
Toscana,IT5120101,Ex alveo del Lago di Bientina,sì,1056,0,10.6228,43.7717
Toscana,IT5120102,Zone calcaree della Val di Lima e del Balzo Nero,sì,1683,0,10.7042,44.0667
Toscana,IT5130001,Alta Valle del Sestaione,sì,828,0,10.6550,44.1189
Toscana,IT5130005,Libro Aperto - Cima Tauffi,sì,360,0,10.7397,44.1514
Toscana,IT5130006,Monte Spigolino - Monte Gennaio,sì,493,0,10.8156,44.1111
Toscana,IT5130007,Padule di Fucecchio,sì,2081,0,10.7914,43.8089
Toscana,IT5130008,Alta valle del Torrente Pescia di Pescia,sì,1586,0,10.7163,43.9987
Toscana,IT5130009,Tre Limentre - Reno,sì,9360,0,10.9681,44.0483
Toscana,IT5140001,"Passo della Raticosa, Sassi di San Zanobi e della Mantesca",sì,2208,0,11.3656,44.1897
Toscana,IT5140002,Sasso di Castro e Monte Beni,sì,812,0,11.3083,44.1469
Toscana,IT5140003,Conca di Firenzuola,sì,2338,0,11.3708,44.1033
Toscana,IT5140004,Giogo - Colla di Casaglia,sì,6111,0,11.4581,44.0828
Toscana,IT5140005,Muraglione - Acqua Cheta,sì,4885,0,11.6592,43.9625
Toscana,IT5140006,Bosco ai Frati,,171,0,11.3020,43.9840
Toscana,IT5140008,Monte Morello,sì,4174,0,11.2333,43.8697
Toscana,IT5140009,Poggio Ripaghera - Santa Brigida,sì,417,0,11.3847,43.8664
Toscana,IT5140010,Bosco di Chiusi e Paduletta di Ramone,sì,419,0,10.8272,43.8069
Toscana,IT5140011,Stagni della Piana Fiorentina e Pratese,sì,1902,0,11.0967,43.8175
Toscana,IT5140012,Vallombrosa e Bosco di S. Antonio,sì,2697,0,11.5594,43.7406
Toscana,IT5150001,La Calvana,sì,4544,0,11.1589,43.9336
Toscana,IT5150002,Monte Ferrato e Monte Lavello,sì,1376,0,11.0897,43.9433
Toscana,IT5150003,Appennino pratese,sì,4191,0,11.0797,43.9812
Toscana,IT5160001,Padule di Suese e Biscottino,sì,144,0,10.3664,43.5917
Toscana,IT5160002,Isola di Gorgona - area terrestre e marina,sì,14818,0,9.8972,43.4275
Toscana,IT5160004,Padule di Bolgheri,sì,577,0,10.5447,43.2242
Toscana,IT5160005,"Boschi di Bolgheri, Bibbona e Castiglioncello",sì,3525,0,10.6461,43.2389
Toscana,IT5160006,Isola di Capraia - area terrestre e marina,sì,18753,0,9.8197,43.0372
Toscana,IT5160008,Monte Calvi di Campiglia,sì,1037,0,10.6192,43.0981
Toscana,IT5160009,Promontorio di Piombino e Monte Massoncello,sì,712,0,10.4983,42.9642
Toscana,IT5160010,Padule Orti - Bottagone,sì,121,0,10.5992,42.9681
Toscana,IT5160011,Isole di Cerboli e Palmaiola,sì,21,0,10.4742,42.8653
Toscana,IT5160012,Monte Capanne e promontorio dell'Enfola,sì,6756,0,10.1853,42.7781
Toscana,IT5160013,Isola di Pianosa - area terrestre e marina,sì,5498,0,10.0811,42.5836
Toscana,IT5160014,Isola di Montecristo e Formica di Montecristo - area terrestre e marina,sì,15483,0,10.3097,42.3319
Toscana,IT5160018,Secche della Meloria,sì,8727,0,10.1752,43.5690
Toscana,IT5160019,Scoglietto di Portoferraio,sì,154,0,10.3244,42.8245
Toscana,IT5160020,Scarpata continentale dell'Arcipelago Toscano,sì,473,0,9.6083,43.2243
Toscana,IT5170001,Dune litoranee di Torre del Lago,sì,123,0,10.2539,43.8286
Toscana,IT5170002,Selva Pisana,sì,9657,0,10.3064,43.7103
Toscana,IT5170003,Cerbaie,sì,6509,0,10.7078,43.7436
Toscana,IT5170005,Montenero,sì,145,0,10.9153,43.4344
Toscana,IT5170006,Macchia di Tatti - Berignone,sì,2489,0,10.9347,43.3353
Toscana,IT5170007,Fiume Cecina da Berignone a Ponteginori,sì,1909,0,10.8936,43.3256
Toscana,IT5170008,Complesso di Monterufoli,sì,5033,0,10.7806,43.2547
Toscana,IT5170009,Lago di Santa Luce,sì,525,0,10.5186,43.4439
Toscana,IT5170010,Boschi di Germagnana e Montalto,sì,229,0,10.7750,43.6675
Toscana,IT5170102,Campi di alterazione geotermica di M.Rotondo e Sasso Pisano,sì,121,0,10.8570,43.1600
Toscana,IT5180001,Crinale Monte Falterona - Monte Falco - Monte Gabrendo,sì,200,0,11.7206,43.8739
Toscana,IT5180002,Foreste Alto Bacino dell'Arno,sì,10391,0,11.7553,43.8311
Toscana,IT5180003,Giogo Seccheta,sì,89,0,11.8067,43.8267
Toscana,IT5180005,Alta Vallesanta,sì,5037,0,11.9289,43.7531
Toscana,IT5180006,Alta Valle del Tevere,sì,1656,0,12.0181,43.7503
Toscana,IT5180007,Monte Calvano,sì,1537,0,11.9764,43.7142
Toscana,IT5180008,Sasso di Simone e Simoncello,sì,1665,0,12.2869,43.7481
Toscana,IT5180009,Monti Rognosi,sì,948,0,12.0081,43.5728
Toscana,IT5180010,Alpe della Luna,sì,3397,0,12.1628,43.6514
Toscana,IT5180011,Pascoli montani e cespuglieti del Pratomagno,sì,6753,0,11.6378,43.6536
Toscana,IT5180012,Valle dell'Inferno e Bandella,sì,893,0,11.6536,43.5078
Toscana,IT5180013,Ponte a Buriano e Penna,sì,1186,0,11.7433,43.5006
Toscana,IT5180014,Brughiere dell'Alpe di Poti,sì,1143,0,11.9844,43.4728
Toscana,IT5180015,Bosco di Sargiano,sì,15,0,11.8561,43.4325
Toscana,IT5180016,Monte Dogana,sì,1235,0,12.0328,43.3964
Toscana,IT5180017,Monte Ginezzo,sì,1604,0,12.0767,43.2811
Toscana,IT5180018,Foreste di Camaldoli e Badia Prataglia,sì,2937,0,11.8483,43.8008
Toscana,IT5180101,La Verna - Monte Penna,sì,302,0,11.9400,43.7100
Toscana,IT5190001,Castelvecchio,sì,1114,0,10.9950,43.4506
Toscana,IT5190002,Monti del Chianti,sì,7938,0,11.4050,43.4831
Toscana,IT5190003,Montagnola Senese,sì,13746,0,11.1961,43.3097
Toscana,IT5190004,Crete di Camposodo e Crete di Leonina,sì,1859,0,11.4453,43.2942
Toscana,IT5190005,Monte Oliveto Maggiore e Crete di Asciano,sì,3305,0,11.5547,43.1594
Toscana,IT5190006,Alta Val di Merse,sì,9490,0,11.2194,43.1719
Toscana,IT5190007,Basso Merse,sì,4229,0,11.3339,43.1169
Toscana,IT5190008,Lago di Montepulciano,sì,483,0,11.9172,43.0903
Toscana,IT5190009,Lago di Chiusi,sì,802,0,11.9631,43.0536
Toscana,IT5190010,Lucciolabella,sì,1417,0,11.7525,43.0256
Toscana,IT5190011,Crete dell'Orcia e del Formone,sì,8238,0,11.7447,42.9544
Toscana,IT5190012,Monte Cetona,sì,1604,0,11.8700,42.9472
Toscana,IT5190013,Foreste del Siele e del Pigelleto di Piancastagnaio,sì,1313,0,11.6589,42.8003
Toscana,IT5190014,Ripa d'Orcia,sì,830,0,11.5742,43.0092
Toscana,IT51A0001,Cornate e Fosini,sì,1403,0,10.9450,43.1622
Toscana,IT51A0002,Poggi di Prata,sì,1061,0,10.9775,43.1078
Toscana,IT51A0003,Val di Farma,sì,8695,0,11.2222,43.0683
Toscana,IT51A0005,Lago dell'Accesa,sì,1168,0,10.9003,42.9878
Toscana,IT51A0006,Padule di Scarlino,sì,149,0,10.7936,42.9011
Toscana,IT51A0007,Punta Ala e Isolotto dello Sparviero,sì,337,0,10.7764,42.7867
Toscana,IT51A0008,Monte d'Alma,sì,5843,0,10.8461,42.8775
Toscana,IT51A0009,Monte Leoni,sì,5113,0,11.1525,42.9089
Toscana,IT51A0010,Poggio di Moscona,sì,648,0,11.1594,42.8258
Toscana,IT51A0011,Padule di Diaccia Botrona,sì,1348,0,10.9206,42.7692
Toscana,IT51A0012,Tombolo da Castiglion della Pescaia a Marina di Grosseto,sì,373,0,10.9422,42.7436
Toscana,IT51A0014,Pineta Granducale dell'Uccellina,sì,626,0,11.0483,42.6536
Toscana,IT51A0015,Dune costiere del Parco dell'Uccellina,sì,158,0,11.0736,42.6361
Toscana,IT51A0016,Monti dell'Uccellina,sì,4441,0,11.0994,42.6181
Toscana,IT51A0017,Cono vulcanico del Monte Amiata,sì,6114,0,11.6011,42.8875
Toscana,IT51A0018,Monte Labbro e alta valle dell'Albegna,sì,6299,0,11.5042,42.8133
Toscana,IT51A0019,Alto corso del Fiume Fiora,sì,7111,0,11.6300,42.6867
Toscana,IT51A0020,"Monte Penna, Bosco della Fonte e Monte Civitella",sì,1488,0,11.6583,42.7575
Toscana,IT51A0021,Medio corso del Fiume Albegna,sì,1991,0,11.4358,42.6194
Toscana,IT51A0022,Formiche di Grosseto,sì,12,0,10.8811,42.5772
Toscana,IT51A0023,Isola del Giglio,sì,2094,0,10.8981,42.3531
Toscana,IT51A0024,Isola di Giannutri - area terrestre e marina,sì,11022,0,11.0994,42.2503
Toscana,IT51A0025,"Monte Argentario, Isolotto di Porto Ercole e Argentarola",sì,5723,0,11.1472,42.4039
Toscana,IT51A0026,Laguna di Orbetello,sì,3694,0,11.2225,42.4597
Toscana,IT51A0029,Boschi delle Colline di Capalbio,sì,6024,0,11.3972,42.4939
Toscana,IT51A0030,"Lago Acquato, Lago San Floriano",sì,208,0,11.4531,42.4839
Toscana,IT51A0031,Lago di Burano,sì,236,0,11.3797,42.4003
Toscana,IT51A0032,Duna del Lago di Burano,sì,98,0,11.3722,42.3981
Toscana,IT51A0038,Scoglio dell'Argentarola,sì,14,0,11.0808,42.4175
Toscana,IT51A0039,"Padule della Trappola, Bocca d'Ombrone",sì,495,0,11.0114,42.6761
Umbria,IT5210001,Boschi di Monti di Sodolungo - Rosso (Città di Castello),sì,2755,0,12.3667,43.4667
Umbria,IT5210002,Serre di Burano,sì,769,0,12.5622,43.4585
Umbria,IT5210003,Fiume Tevere tra San Giustino e Pierantonio,sì,524,0,12.2677,43.3629
Umbria,IT5210004,Boschi di Pietralunga,sì,1558,0,12.4500,43.4667
Umbria,IT5210005,Gola del Corno di Catria,sì,715,0,12.7250,43.4250
Umbria,IT5210006,Boschi di Morra - Marzana,sì,2090,0,12.0500,43.4167
Umbria,IT5210007,Valle delle Prigioni (Monte Cucco),sì,573,0,12.7250,43.3917
Umbria,IT5210008,Valle del Rio Freddo (Monte Cucco),sì,196,0,12.7500,43.3750
Umbria,IT5210009,Monte Cucco (sommità),sì,827,0,12.7333,43.3667
Umbria,IT5210010,Le Gorghe,sì,126,0,12.7562,43.3406
Umbria,IT5210011,Torrente Vetorno,sì,245,0,12.7431,43.3125
Umbria,IT5210012,Boschi di Montelovesco - Monte delle Portole,sì,1988,0,12.4458,43.2829
Umbria,IT5210013,Boschi del Bacino di Gubbio,sì,912,0,12.6411,43.2861
Umbria,IT5210014,Monti Maggio - Nero (sommità),sì,1563,0,12.8194,43.2417
Umbria,IT5210015,Valle del Torrente Nese - Monti Acuto - Corona,sì,3462,0,12.3431,43.2472
Umbria,IT5210016,Boschi di Castel Rigone,sì,904,0,12.2319,43.2244
Umbria,IT5210017,Boschi di Pischiello - Torre Civitella,sì,1379,0,12.1700,43.2056
Umbria,IT5210018,Lago Trasimeno,sì,14199,0,12.1036,43.1369
Umbria,IT5210019,Fosso della Vallaccia - Monte Pormaiore,sì,643,0,12.8323,43.1795
Umbria,IT5210020,Boschi di Ferretto - Bagnolo,sì,2527,0,11.9853,43.1619
Umbria,IT5210021,Monte Malbe,sì,1446,0,12.3189,43.1289
Umbria,IT5210022,Fiume Tescio (parte alta),sì,82,0,12.6950,43.1094
Umbria,IT5210023,Colli Selvalonga - Il Monte (Assisi),sì,478,0,12.7144,43.0981
Umbria,IT5210024,Fiume Topino (Bagnara - Nocera Umbra),sì,37,0,12.8210,43.1020
Umbria,IT5210025,Ansa degli Ornari (Perugia),sì,221,0,12.4606,43.0986
Umbria,IT5210026,Monti Marzolana - Montali,sì,814,0,12.1706,43.0639
Umbria,IT5210027,Monte Subasio (sommità),sì,1221,0,12.6772,43.0547
Umbria,IT5210028,Boschi e brughiere di Panicarola,sì,274,0,12.1094,43.0569
Umbria,IT5210029,Boschi e brughiere di Cima Farneto - Poggio Fiorello (Mugnano),sì,384,0,12.1914,43.0531
Umbria,IT5210030,Fosso dell'Eremo delle Carceri (Monte Subasio),sì,64,0,12.6514,43.0619
Umbria,IT5210031,Col Falcone (Colfiorito),sì,267,0,12.8852,43.0588
Umbria,IT5210032,Piani di Annifo - Arvello,sì,261,0,12.8694,43.0333
Umbria,IT5210033,Boschi Sereni - Torricella (San Biagio della Valle),sì,421,0,12.2956,43.0294
Umbria,IT5210035,Poggio Caselle - Fosso Renaro (Monte Subasio),sì,273,0,12.6797,43.0097
Umbria,IT5210036,Piano di Ricciano,sì,101,0,12.8539,43.0031
Umbria,IT5210037,Selva di Cupigliolo,sì,331,0,12.8726,42.9829
Umbria,IT5210038,Sasso di Pale,sì,312,0,12.7736,42.9881
Umbria,IT5210039,Fiume Timia (Bevagna - Cannara),sì,23,0,12.5976,42.9469
Umbria,IT5210040,Boschi dell'alta Valle del Nestore,sì,3039,0,12.0561,42.9564
Umbria,IT5210041,Fiume Menotre (Rasiglia),sì,49,0,12.8496,42.9643
Umbria,IT5210042,Lecceta di Sassovivo (Foligno),sì,639,0,12.7653,42.9561
Umbria,IT5210043,Sorgiva dell'Aiso,sì,0.27,0,12.6068,42.9568
Umbria,IT5210044,Boschi di Terne - Pupaggi,sì,1460,0,12.8758,42.8958
Umbria,IT5210045,Fiume Vigi,sì,122,0,12.9197,42.8293
Umbria,IT5210046,Valnerina,sì,679,0,12.9158,42.8121
Umbria,IT5210047,Monti Serano - Brunette (sommità),sì,1900,0,12.8044,42.8761
Umbria,IT5210048,Valle di Campiano (Preci),sì,54,0,13.0125,42.8819
Umbria,IT5210049,Torrente Argentina (Sellano),sì,13,0,12.9242,42.8650
Umbria,IT5210050,Valle di Pettino (Campello sul Clitunno),sì,844,0,12.7869,42.8408
Umbria,IT5210053,Fiume e Fonti del Clitunno,sì,16,0,12.7590,42.8362
Umbria,IT5210054,Fiume Tevere tra Monte Molino e Pontecuti (Tevere Morto),sì,154,0,12.3981,42.8061
Umbria,IT5210055,Gola del Corno - Stretta di Biselli,sì,1236,0,12.9811,42.7978
Umbria,IT5210056,Monti lo Stiglio - Pagliaro,sì,1004,0,12.9322,42.7947
Umbria,IT5210057,Fosso di Camposolo,sì,609,0,12.8356,42.8069
Umbria,IT5210058,Monti Galloro - dell'Immagine,sì,1460,0,12.9128,42.7806
Umbria,IT5210059,Marcite di Norcia,sì,29,0,13.0634,42.7917
Umbria,IT5210060,Monte Il Cerchio (Monti Martani),sì,1596,0,12.5742,42.7664
Umbria,IT5210061,Torrente Naia,sì,165,0,12.4394,42.7453
Umbria,IT5210062,Monte Maggio (sommità),sì,828,0,12.9583,42.7494
Umbria,IT5210063,Monti Coscerno - Civitella - Aspra (sommità),sì,5357,0,12.8956,42.6689
Umbria,IT5210064,Monteluco di Spoleto,sì,504,0,12.7422,42.7225
Umbria,IT5210065,Roccaporena - Monte della Sassa,sì,271,0,12.9661,42.7081
Umbria,IT5210066,Media Val Casana (Monti Coscerno - Civitella),sì,482,0,12.8814,42.6950
Umbria,IT5210067,Monti Pizzuto - Alvagnano,sì,1394,0,13.1467,42.6717
Umbria,IT5210068,Laghetto e Piano di Gavelli (Monte Coscerno),sì,88,0,12.9081,42.6794
Umbria,IT5210069,Boschi di Montebibico (Monti Martani),sì,215,0,12.6992,42.6542
Umbria,IT5210071,Monti Sibillini (versante umbro),si,17932,0,13.1408,42.7881
Umbria,IT5210072,Palude di Colfiorito,sì,189,0,12.8758,43.0242
Umbria,IT5210073,Alto Bacino del Torrente Lama,sì,2366,0,12.2667,43.5667
Umbria,IT5210074,Poggio Pantano (Scheggia),sì,55,0,12.7670,43.4164
Umbria,IT5210075,Boschi e pascoli di Fratticiola Selvatica (Valfabbrica),sì,2569,0,12.5417,43.1750
Umbria,IT5210076,Monte Alago (Nocera Umbra),sì,72,0,12.8331,43.1290
Umbria,IT5210077,Boschi a Farnetto di Collestrada (Perugia),sì,136,0,12.4586,43.0828
Umbria,IT5210078,Colline Premartane (Bettona - Gualdo Cattaneo),sì,2603,0,12.5114,42.9661
Umbria,IT5210079,Castagneti di Morro (Foligno),sì,53,0,12.8408,42.9542
Umbria,IT5220001,Bagno Minerale (Parrano),sì,78,0,12.1022,42.8764
Umbria,IT5220002,Selva di Meana (Allerona),sì,2507,0,11.9461,42.8067
Umbria,IT5220003,Bosco dell'Elmo (Monte Peglia),sì,1046,0,12.1397,42.8008
Umbria,IT5220004,Boschi di Prodo - Corbara,sì,2712,0,12.2436,42.7497
Umbria,IT5220005,Lago di Corbara,sì,877,0,12.2531,42.7169
Umbria,IT5220006,Gola del Forello,sì,237,0,12.3022,42.7367
Umbria,IT5220007,Valle Pasquarella (Baschi),sì,529,0,12.3147,42.7069
Umbria,IT5220008,Monti Amerini,sì,7840,0,12.3375,42.6053
Umbria,IT5220010,Monte Solenne (Valnerina),sì,921,0,12.8053,42.6508
Umbria,IT5220011,Zona umida di Alviano,sì,740,0,12.2453,42.6150
Umbria,IT5220012,Boschi di Farneta (Monte Castrilli),sì,769,0,12.4486,42.6375
Umbria,IT5220013,Monte Torre Maggiore (Monti Martani),sì,1450,0,12.5914,42.6247
Umbria,IT5220014,Valle del Serra (Monti Martani),sì,1275,0,12.6831,42.6169
Umbria,IT5220015,Fosso Salto del Cieco (Ferentillo),sì,873,0,12.8439,42.6189
Umbria,IT5220016,Monte la Pelosa - Colle Fergiara (Valnerina),sì,1163,0,12.8739,42.5825
Umbria,IT5220017,Cascata delle Marmore,sì,159,0,12.7150,42.5536
Umbria,IT5220018,Lago di Piediluco - Monte Caperno,sì,437,0,12.7639,42.5289
Umbria,IT5220019,Lago l'Aia (Narni),sì,121,0,12.5533,42.5183
Umbria,IT5220020,Gole di Narni - Stifone,sì,227,0,12.5106,42.5094
Umbria,IT5220021,Piani di Ruschio (Stroncone),sì,457,0,12.7242,42.4697
Umbria,IT5220022,Lago di San Liberato,sì,420,0,12.4375,42.4675
Umbria,IT5220023,Monti San Pancrazio - Oriolo,sì,1351,0,12.5817,42.4350
Marche,IT5310003,Monti Sasso Simone e Simoncello,sì,563,0,12.2992,43.7721
Marche,IT5310004,Boschi del Carpegna,sì,59,0,12.3044,43.7964
Marche,IT5310005,Settori sommitali Monte Carpegna e Costa dei Salti,sì,746,0,12.3347,43.8125
Marche,IT5310006,Colle S. Bartolo,sì,1193,0,12.8306,43.9486
Marche,IT5310007,Litorale della Baia del Re,sì,17,0,12.9736,43.8742
Marche,IT5310008,Corso dell'Arzilla,sì,327,0,12.9464,43.8333
Marche,IT5310009,Selva di S. Nicola,sì,5.65,0,12.9293,43.8808
Marche,IT5310010,Alpe della Luna - Bocca Trabaria,sì,2624,0,12.2333,43.6200
Marche,IT5310011,Bocca Serriola,sì,1273,0,12.3444,43.5375
Marche,IT5310012,Montecalvo in Foglia,sì,3181,0,12.6556,43.7883
Marche,IT5310013,Mombaroccio,sì,2446,0,12.8292,43.7797
Marche,IT5310014,Valle Avellana,sì,1729,0,12.5361,43.8367
Marche,IT5310015,Tavernelle sul Metauro,sì,827,0,12.9014,43.7292
Marche,IT5310016,Gola del Furlo,sì,3059,0,12.7244,43.6472
Marche,IT5310017,Monte Nerone - Gola di Gorgo a Cerbara,sì,8155,0,12.5500,43.5619
Marche,IT5310018,Serre del Burano,sì,3720,0,12.5167,43.5139
Marche,IT5310019,"Monte Catria, Monte Acuto",sì,8746,0,12.6893,43.4833
Marche,IT5310022,Fiume Metauro da Piano di Zucca alla foce,sì,771,0,13.0244,43.7903
Marche,IT5320001,Monte lo Spicchio - Monte Columeo - Valle di S. Pietro,sì,988,0,12.7714,43.3708
Marche,IT5320002,Valle Scappuccia,sì,289,0,12.9333,43.4481
Marche,IT5320003,Gola di Frasassi,sì,728,0,12.9583,43.4000
Marche,IT5320004,Gola della Rossa,sì,1301,0,12.9975,43.4336
Marche,IT5320005,Costa tra Ancona e Portonovo,sì,466,0,13.5597,43.5897
Marche,IT5320006,Portonovo e falesia calcarea a mare,sì,229,0,13.6222,43.5486
Marche,IT5320007,Monte Conero,sì,1123,0,13.6006,43.5439
Marche,IT5320008,Selva di Castelfidardo,sì,115,0,13.5875,43.4681
Marche,IT5320009,Fiume Esino in località Ripa Bianca,sì,406,0,13.2939,43.5319
Marche,IT5320010,Monte Maggio - Valle dell'Abbadia,sì,716,0,12.8111,43.2825
Marche,IT5320011,Monte Puro - Rogedano - Valleremita,sì,1514,0,12.8625,43.2858
Marche,IT5320012,Valle Vite - Valle dell'Acquarella,sì,1057,0,13.0222,43.3467
Marche,IT5320013,Faggeto di San Silvestro,sì,371,0,12.8944,43.3083
Marche,IT5320014,Monte Nero e Serra Santa,sì,644,0,12.8458,43.2278
Marche,IT5330001,Monte Ragnolo e Monte Meta (versante occidentale),sì,997,0,13.2111,43.0208
Marche,IT5330002,Val di Fibbia - Valle dell'Acquasanta,sì,3131,0,13.1917,42.9883
Marche,IT5330003,Rio Terro,sì,1815,0,13.2522,43.0286
Marche,IT5330004,Monte Bove,sì,2213,0,13.1967,42.9306
Marche,IT5330005,Monte Castel Manardo - Tre Santi,sì,1631,0,13.2672,42.9792
Marche,IT5330006,Faggete del S. Lorenzo,sì,761,0,13.2222,42.8611
Marche,IT5330007,Pian Perduto,sì,383,0,13.1958,42.8453
Marche,IT5330008,Valle Rapegna e Monte Cardosa,sì,2341,0,13.1339,42.8797
Marche,IT5330009,Monte Giuoco del Pallone - Monte Cafaggio,sì,3404,0,12.9083,43.2372
Marche,IT5330010,Piana di Pioraco,sì,558,0,12.9153,43.1869
Marche,IT5330011,Monte Letegge - Monte d'Aria,sì,1774,0,13.1542,43.1639
Marche,IT5330012,Macchia di Montenero,sì,355,0,13.1750,43.3719
Marche,IT5330013,Macchia delle Tassinete,sì,179,0,13.2083,43.3583
Marche,IT5330014,Fonte delle Bussare,sì,9.26,0,13.2361,43.3061
Marche,IT5330015,Monte S. Vicino,sì,847,0,13.0667,43.3289
Marche,IT5330016,Gola di S. Eustachio,sì,583,0,13.1375,43.2050
Marche,IT5330017,Gola del Fiastrone,sì,2553,0,13.2225,43.0694
Marche,IT5330018,Gola di Pioraco,sì,804,0,12.9839,43.1667
Marche,IT5330019,Piani di Montelago,sì,839,0,12.9806,43.1139
Marche,IT5330020,Monte Pennino - Scurosa,sì,2496,0,12.9214,43.1194
Marche,IT5330021,Boschetto a tasso presso Montecavallo,sì,479,0,12.9671,42.9653
Marche,IT5330022,Montagna di Torricchio,sì,1231,0,13.0311,42.9686
Marche,IT5330023,Gola della Valnerina - Monte Fema,sì,3542,0,13.0514,42.9319
Marche,IT5330024,Selva dell'Abbadia di Fiastra,sì,1113,0,13.4194,43.2208
Marche,IT5340001,Litorale di Porto d'Ascoli,sì,213,0,13.9120,42.9010
Marche,IT5340002,Boschi tra Cupramarittima e Ripatransone,sì,1223,0,13.8208,43.0153
Marche,IT5340003,Monte dell'Ascensione,sì,1152,0,13.5725,42.9208
Marche,IT5340004,Montagna dei Fiori,sì,606,0,13.5861,42.8147
Marche,IT5340005,Ponte d'Arli,sì,261,0,13.4742,42.8033
Marche,IT5340006,Lecceto d'Acquasanta,sì,379,0,13.4028,42.7708
Marche,IT5340007,S. Gerbone,sì,679,0,13.4014,42.7014
Marche,IT5340008,Valle della Corte,sì,1814,0,13.3875,42.7167
Marche,IT5340009,Macera della Morte,sì,465,0,13.3403,42.7106
Marche,IT5340010,Monte Comunitore,sì,696,0,13.3389,42.7319
Marche,IT5340011,Monte Ceresa,sì,1024,0,13.3486,42.8042
Marche,IT5340012,Boschi ripariali del Tronto,sì,153,0,13.2756,42.7519
Marche,IT5340013,Monte Porche - Palazzo Borghese - Monte Argentella,sì,1765,0,13.2606,42.8839
Marche,IT5340014,Monte Vettore e Valle del lago di Pilato,sì,3775,0,13.2750,42.8417
Marche,IT5340015,Montefalcone Appennino - Smerillo,sì,444,0,13.4561,42.9986
Marche,IT5340016,Monte Oialona - Colle Propezzano,sì,969,0,13.3278,42.8628
Marche,IT5340017,Colle Galluccio,sì,241,0,13.3125,42.8267
Marche,IT5340018,Fiume Tronto tra Favalanciata e Acquasanta,sì,964,0,13.3694,42.7564
Marche,IT5340019,Valle dell'Ambro,sì,2020,0,13.2542,42.9494
Marche,IT5340020,Valle dell'Infernaccio - Monte Sibilla,sì,3415,0,13.2583,42.9111
Marche,IT5340022,Costa del Piceno - San Nicola a mare,,23,0,13.8700,43.0040
